LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
672951,Female,University,Married,77,2,2,4,-1,-1,3,58544,22577,97740,85829,23488,35146,15143,37379,39324,29348,40071,8536,1
399288,Female,University,Others,74,1,2,-1,3,3,4,3627,31175,46881,26917,95279,92397,23057,40882,3460,14705,14446,26305,0
57830,Female,Unknown,Single,76,3,1,4,2,4,2,65004,62609,85245,59415,53101,43568,8481,6703,26968,25346,9259,49052,1
44370,Male,Graduate School,Single,24,1,3,2,1,2,3,65880,82949,12118,56328,44359,73779,46297,19166,35282,39499,27514,24461,0
482224,Male,High School,Single,73,2,-1,3,1,-1,4,24454,57587,28888,94477,421,93816,32700,6163,37052,30726,16594,3331,0
726921,Female,Others,Single,25,3,4,0,3,2,2,60806,2766,93827,16585,68010,89198,6243,48833,30312,11539,10582,4295,1
274340,Female,Others,Single,43,2,4,3,3,0,2,70634,38824,46460,86106,60755,62607,39060,4923,28015,49216,39272,22827,1
676451,Male,University,Others,59,3,1,4,1,0,4,31229,25056,91511,15660,52525,93920,15744,40970,5504,3698,48458,15962,0
221648,Male,Graduate School,Others,75,0,3,-1,3,3,0,20341,7299,56965,56650,24117,26015,44978,21523,22446,32969,27382,44567,1
730614,Male,High School,Others,25,4,3,-1,3,2,1,14375,35331,27289,94781,55462,72060,24970,8470,19553,4237,45563,19691,0
321406,Female,Others,Others,72,3,3,4,2,1,4,94642,56223,40594,54813,73516,79224,375,43902,17048,16334,24807,15073,1
671383,Male,Graduate School,Single,28,2,2,4,-1,3,2,51497,42866,26588,55593,43934,13350,39013,12620,21721,19553,17187,49691,0
30543,Male,High School,Married,37,-1,-1,-1,4,-1,0,48740,6849,99979,71936,73954,33045,38514,22050,47817,2864,18951,47999,1
463245,Male,University,Single,21,4,-1,2,0,0,2,90441,12771,54013,98441,56593,71302,21261,5520,46571,39128,18531,10485,1
497129,Female,Unknown,Others,74,0,1,0,1,0,1,64627,28604,34108,96704,11390,6353,18523,23305,29100,15326,39164,43020,0
181481,Female,Others,Single,70,1,0,3,0,1,0,61515,5035,90521,5968,21562,7578,18358,34853,14911,48713,15129,13265,0
604828,Female,Others,Single,32,0,1,1,1,3,4,884,79640,35584,66249,92507,47008,43418,17490,39507,5412,11042,1488,0
151035,Male,High School,Single,55,0,-1,4,1,2,3,77968,63520,57172,8240,93081,72203,4501,8223,2632,9349,1723,33053,0
679156,Male,Unknown,Married,72,1,2,4,-1,0,1,84041,72495,34049,41543,32299,-987,22548,14327,48699,39195,41091,5733,0
575260,Male,Graduate School,Single,34,3,1,-1,1,-1,-1,78738,2196,55615,35119,56902,55549,43639,25312,3065,32869,15595,48048,1
82613,Male,University,Single,68,0,0,3,1,1,4,74767,49337,70358,29038,98923,19570,22546,36376,34657,33144,22748,16496,1
629672,Female,Graduate School,Married,38,4,4,3,-1,1,4,39720,35899,24112,12100,16675,76304,46615,13197,46046,8397,43069,37201,0
612350,Male,High School,Single,30,0,1,2,3,4,4,8595,18459,90514,41794,84044,48155,26776,45100,47762,11916,25407,6926,1
275405,Male,Others,Single,75,-1,3,0,4,1,0,84623,64948,15037,47121,35881,92181,45356,24491,27694,15372,28337,43766,0
289190,Female,Others,Single,35,4,0,2,0,-1,-1,69018,92270,7996,8143,8319,31407,30571,35445,45278,43017,49883,26075,0
463652,Male,Graduate School,Single,62,-1,3,2,1,1,0,33749,73210,78860,58376,44207,2290,24988,293,17343,36431,8594,1563,0
297901,Male,University,Single,53,4,2,3,-1,2,3,12918,75687,76009,82144,2911,60282,6345,31063,24733,46246,22698,15827,1
680659,Male,High School,Others,39,2,-1,0,1,4,0,28984,35615,22066,86365,94908,39698,14474,27515,15406,22678,38363,46467,0
265456,Female,University,Single,54,1,1,0,-1,2,4,14813,7794,89963,81016,38927,57946,47127,12454,34775,33828,9809,13891,0
667262,Male,High School,Married,65,4,1,0,0,3,2,3466,23358,39865,68894,78261,78581,38923,16652,33489,21947,28685,24932,0
391003,Female,University,Single,45,4,3,-1,2,3,-1,33999,32849,48707,79745,98411,44759,22662,48321,7700,48469,49130,39457,1
780376,Male,Graduate School,Others,36,3,3,0,3,2,-1,57115,61603,7067,77737,37195,69362,15271,23457,23902,5124,269,20938,0
576687,Female,Unknown,Married,28,3,-1,3,2,-1,0,86701,93379,4341,67677,53422,68509,17762,25723,14654,41849,13365,8662,0
582618,Female,High School,Married,55,2,1,-1,-1,4,2,40164,88582,20427,91889,46561,26118,46283,37945,34022,29921,17538,19298,1
786343,Female,Graduate School,Single,41,3,-1,1,1,3,2,77777,72752,79694,76006,687,25218,23519,879,2345,17946,48737,35754,0
144918,Male,Others,Others,39,3,3,4,3,1,0,77648,7389,60667,15555,37755,25065,32022,49210,32872,19579,30468,15586,1
677719,Male,Others,Single,66,-1,4,2,0,2,1,89333,40382,25440,53005,19855,87507,710,43457,34429,45458,24284,14026,0
190448,Female,University,Others,31,3,3,0,4,0,3,73919,82061,80163,94133,27879,44018,28026,36659,13170,31658,32744,35388,1
602344,Female,Others,Others,64,3,0,1,3,-1,0,18699,55087,60693,29090,21065,61544,23845,49368,5418,33578,22020,11454,1
50832,Male,Unknown,Single,31,2,3,0,1,-1,4,10481,74781,87738,45335,15091,30498,4892,38468,17475,9250,6772,9333,0
161170,Female,High School,Others,31,2,3,2,2,2,2,69711,82040,78877,24476,11747,95612,35995,7649,41497,25836,35116,37171,1
651383,Male,University,Single,42,0,4,3,-1,0,3,82518,76895,66630,63775,35243,54529,17114,45572,27296,30163,42943,21043,0
639275,Male,High School,Others,41,3,-1,3,2,-1,0,30334,96184,18314,63004,47686,18617,22804,43271,22123,27122,38826,17422,1
715322,Female,High School,Married,47,3,0,2,3,4,3,58252,3527,42587,61473,83497,95430,40200,6384,6960,10038,4522,22951,0
360816,Female,Graduate School,Single,38,4,0,1,4,3,1,82462,55258,89365,73469,50684,58039,38960,21340,48723,4412,2163,28443,0
31157,Male,Others,Others,62,3,1,-1,1,4,2,7333,90905,2520,39305,19601,16770,41569,49885,31943,4398,46642,11742,0
451588,Male,High School,Married,68,-1,4,4,-1,0,1,78996,5693,48210,74650,33797,72079,17851,22334,34339,42085,15577,29791,0
29674,Male,Unknown,Married,60,4,2,4,1,4,1,64625,36671,31136,95808,93458,52944,34326,38116,35783,28236,4163,16438,1
566645,Female,Unknown,Married,58,3,1,4,1,1,2,93097,31823,51854,42657,5190,16581,43479,5571,7006,657,43750,25877,1
284722,Male,Others,Married,50,-1,1,-1,4,3,4,19790,87678,58065,98262,23148,17669,38025,39842,19830,32820,15172,45468,0
220121,Female,Others,Single,71,0,1,0,3,0,1,4490,77950,17991,30858,76471,80058,16613,10694,17813,45400,37254,40180,1
440645,Female,University,Others,65,4,0,2,2,2,0,47055,99567,4110,40303,43550,90099,23365,29657,15593,17492,14295,12103,0
450087,Male,University,Married,67,1,-1,2,1,-1,0,76240,56364,45270,2481,79116,18343,5524,12831,13819,33754,13737,39893,1
489742,Female,University,Others,65,3,3,-1,1,3,3,97163,92810,40224,61841,43758,49413,45412,32746,16625,22410,10853,3467,0
690859,Female,Others,Others,53,4,0,1,1,2,0,16593,79586,99011,6931,69355,16924,41500,15200,39854,8402,42926,1494,0
717564,Female,High School,Others,41,2,3,4,-1,0,0,36746,17378,59558,53694,4919,56049,2874,24949,18451,33543,26927,36901,0
726300,Female,Graduate School,Single,79,4,3,2,1,1,3,34992,16218,83213,7635,23793,93028,40789,48314,26454,9106,18810,3703,0
495731,Male,University,Single,22,2,2,3,1,-1,-1,36624,78808,34252,44252,95227,63407,6957,39872,31613,45238,16097,21249,0
227443,Male,Graduate School,Married,33,3,1,3,3,-1,2,88713,13526,50887,75643,67346,31066,19076,16348,40106,23823,21895,48267,1
637517,Female,Unknown,Others,22,-1,2,2,1,3,0,21623,79278,31583,58754,35183,86583,29198,16495,15575,33273,36951,49334,0
153274,Female,Others,Single,77,2,1,4,4,2,3,90471,41874,75251,68017,86872,62894,11261,10732,30563,36066,27253,34004,1
504166,Female,Unknown,Single,63,4,0,4,4,0,1,-852,98805,84375,21077,53585,70856,37992,35237,43848,26433,38679,28797,1
396125,Female,University,Single,65,4,3,4,1,0,1,14263,79831,32645,65953,716,40573,27474,30868,6887,30731,13964,12427,1
529071,Female,High School,Married,51,2,2,1,4,2,4,23449,80089,42664,86776,88817,79236,27983,21677,37903,20572,12912,41580,1
232274,Male,University,Single,30,0,4,3,3,-1,0,88619,43281,73274,72212,-711,28157,12711,11460,23834,43197,37976,48606,0
160362,Male,Graduate School,Others,43,0,0,1,-1,2,2,96138,85608,34230,71547,3697,78820,39534,48382,33068,48725,40946,30158,0
265672,Male,University,Single,42,0,0,-1,4,4,3,49577,68672,97095,54861,47099,93529,10090,23965,12452,11105,11116,36895,1
649424,Male,High School,Single,67,2,4,0,4,0,4,41314,13705,36261,16054,91855,52386,32771,11345,35596,19385,36660,234,1
160468,Female,High School,Married,49,2,1,4,2,2,4,12538,15403,96432,53565,62041,72039,12756,32837,44722,31741,46054,72,1
464064,Female,Others,Others,53,4,3,-1,3,-1,3,91517,16416,23365,54153,65145,51625,4759,38724,5377,48916,6599,29143,1
748848,Male,Others,Single,51,3,1,0,4,3,3,50787,40784,83135,95280,1353,10489,28201,14761,38475,49412,8646,22151,0
70530,Male,High School,Others,34,3,1,3,-1,4,3,66899,84194,47817,17668,15919,82209,37401,9617,28264,1951,23038,1789,1
205346,Male,High School,Others,30,-1,0,0,2,-1,3,64246,62376,60190,77284,84211,97527,7361,38842,35168,2370,19630,41627,0
652467,Female,Graduate School,Single,38,2,1,0,1,1,2,26508,10853,21331,40059,19141,77395,2567,2572,19542,38921,13222,36791,1
37122,Female,University,Married,31,3,-1,2,3,1,3,67643,27369,96058,50939,73484,10015,10177,34422,34317,48068,4304,12004,1
186507,Female,Others,Others,59,3,4,0,4,2,2,4628,46121,23805,30898,71693,83560,35917,49253,43878,41047,32689,10531,0
377758,Male,Graduate School,Single,67,0,4,2,1,-1,2,65987,-253,28374,98281,2849,12096,24211,22292,14256,22867,38200,31348,1
688627,Male,University,Others,23,0,3,0,3,-1,2,40409,42326,16811,47561,39837,24562,32577,9923,7965,11581,35618,47012,0
647559,Female,Others,Others,22,0,4,2,2,0,1,14180,38772,17083,91910,85750,78738,47171,38476,6902,27870,22007,11551,0
523888,Female,Graduate School,Others,74,1,1,3,4,3,-1,11377,81887,45610,86473,43851,65559,46946,34129,17261,2734,44297,35028,0
203050,Female,Unknown,Single,28,3,1,3,-1,4,4,42548,47409,11161,22836,36098,55156,39606,26828,15088,2256,14630,37030,1
672448,Male,Unknown,Others,51,0,2,0,3,-1,0,54003,68083,13403,59420,30033,24848,1357,30182,7009,35737,34489,31792,0
631642,Female,Others,Others,28,0,3,1,-1,4,1,51100,97247,71494,95778,34763,66315,22612,45284,19464,48745,18410,7388,0
399872,Female,Graduate School,Married,63,2,3,3,1,2,-1,19319,28011,52424,7911,77860,49852,21999,17506,3534,10502,47068,39702,0
547110,Male,University,Single,68,4,4,-1,1,0,4,29685,83718,24805,25035,10900,47548,26150,1957,11799,49130,17534,40224,1
715576,Female,University,Single,22,0,1,-1,2,4,1,22214,54757,93506,23993,22354,56151,1605,42919,7791,36045,34197,46959,0
730622,Female,Graduate School,Others,42,2,-1,2,2,4,4,51861,49956,99127,90216,1214,9426,45211,30106,9512,44528,648,25544,0
461127,Female,Unknown,Married,25,-1,2,1,0,4,2,95649,59022,9468,48696,11340,11536,7284,46009,30651,3969,33123,42987,0
142508,Female,Graduate School,Others,27,0,-1,4,0,4,2,82209,66559,10135,71496,90321,75887,27562,25793,21720,43677,2823,41138,1
465070,Male,Unknown,Others,40,4,1,2,2,4,3,48655,73128,56974,72080,15659,63556,49179,23082,14563,40688,8157,22698,0
383345,Female,Unknown,Single,48,2,3,0,4,0,2,96413,58762,89381,70838,13687,68519,45665,13331,19220,1488,15581,38885,0
360161,Male,University,Married,33,4,3,3,1,2,1,56103,62769,62135,21289,5553,79117,46029,35657,39081,26234,40311,2051,1
368149,Female,Others,Others,22,0,-1,1,-1,4,4,83067,30109,63699,30346,72874,47030,17736,22343,18501,43027,27961,20815,0
94403,Male,High School,Single,52,-1,0,2,2,4,0,8657,85352,19155,57116,16235,80306,3734,47783,42094,10807,44894,47047,0
378167,Female,Graduate School,Others,46,0,1,2,4,2,4,3520,25499,94027,24644,85443,6385,7531,46637,28673,43977,38037,44495,0
195024,Female,Unknown,Others,23,2,3,-1,-1,-1,2,35484,24944,65036,27279,73215,55746,33186,39907,30622,42091,22763,35708,1
32766,Male,Graduate School,Married,61,-1,4,0,0,-1,4,28577,96798,20990,94446,94608,21542,45077,1758,2717,34955,3934,11009,0
760633,Female,Others,Married,62,-1,0,2,-1,0,-1,46599,42280,72475,47638,43143,19223,41220,31913,24510,21594,21998,3628,0
424429,Female,Others,Married,76,-1,3,-1,2,0,4,29558,17261,20991,33341,73311,34504,18491,40849,22798,49422,7085,40402,0
366035,Male,High School,Others,33,1,4,1,1,3,1,94205,42647,45045,22903,87719,51558,43944,37109,23825,16047,46800,38231,0
163609,Female,High School,Married,77,2,3,2,2,0,-1,92374,57741,78325,99957,28287,83694,6306,40914,27167,9788,16650,42191,1
406010,Female,Unknown,Single,41,1,0,4,3,2,3,210,22345,18134,65076,68846,52784,48241,33239,47373,44486,7317,36466,1
462420,Female,High School,Others,65,4,-1,4,4,4,3,99491,9111,49464,33979,79863,24067,4291,28812,8381,45339,29486,34727,1
775192,Female,Unknown,Married,57,-1,1,-1,4,2,4,62807,15389,83073,64109,23140,9051,46124,35948,10961,16749,18264,34294,0
173396,Female,University,Others,43,1,0,4,4,3,0,72594,56929,36504,60943,93233,42299,14960,10552,36147,43491,17932,43137,0
66764,Male,Unknown,Others,27,0,0,0,3,1,1,51972,8713,-392,20927,29657,24167,9096,40584,14349,19435,33149,24223,0
565146,Male,High School,Single,37,1,3,3,3,1,0,42304,35646,43003,68356,58494,34502,34994,16482,44517,33551,34403,27648,0
52850,Female,Graduate School,Single,48,3,4,4,1,2,-1,97235,18853,78423,83151,13746,55039,40428,493,46797,43171,45561,30704,1
661459,Female,High School,Single,67,4,0,1,4,1,0,75999,8013,17047,24401,70427,97106,12612,29839,34337,39906,10476,6929,0
355161,Male,Others,Others,50,-1,1,2,2,1,-1,1843,2093,2294,50870,87114,66028,47473,2157,20309,25608,44618,3519,0
353264,Male,High School,Others,25,-1,-1,-1,3,3,0,78871,46544,91541,30701,89067,90687,46958,37347,17871,7159,7417,18079,0
756597,Male,University,Single,44,4,4,2,2,4,3,18834,75840,79709,72226,48494,-318,17162,42383,25143,38253,2637,22280,0
378903,Male,Unknown,Others,27,4,-1,3,0,0,1,92263,49009,21406,98326,6745,24204,22642,13127,20207,45129,47893,24374,1
512704,Male,Others,Single,79,2,-1,2,4,0,0,51670,97057,91823,3226,423,62159,31076,41465,3504,49389,5570,46839,0
711335,Male,Unknown,Single,54,0,1,2,3,1,4,71180,25881,84105,89808,46305,19866,27814,12497,2622,12075,21233,45079,0
206582,Female,Unknown,Married,76,4,3,-1,3,-1,-1,94775,29767,33299,65349,11059,45662,14450,8552,38287,42945,38818,376,0
691192,Female,High School,Single,70,4,4,3,1,3,4,84780,39745,46043,26003,23721,20131,11671,41113,29477,39826,26021,778,1
237818,Female,Graduate School,Married,62,2,4,1,2,4,1,82064,99854,28750,82003,78787,50392,1849,24491,913,48652,22329,38043,1
622114,Female,Others,Single,53,4,1,-1,1,4,4,51278,58530,35984,96571,94031,43714,47901,16004,13055,47337,32679,36111,1
165958,Female,University,Others,79,1,4,3,1,1,3,39428,32993,55536,57527,71183,97404,34711,16916,37997,1462,49172,14428,1
763290,Male,University,Married,47,3,0,3,2,-1,3,64553,80547,2706,53718,33679,93,40476,15719,21585,30176,12592,22376,1
673778,Male,Graduate School,Others,34,3,2,2,0,-1,2,70535,26132,10266,87601,96895,78021,41001,42971,27309,29787,28000,3595,0
657440,Male,Graduate School,Others,79,3,2,0,2,4,1,82576,40613,88179,67160,62638,9683,12861,35125,10864,9413,12891,14061,0
541369,Male,High School,Single,39,4,2,0,0,3,0,76933,55552,85422,4505,27277,84692,24218,31193,21781,29811,47910,14456,1
374860,Male,University,Single,68,3,-1,1,1,0,3,44386,74067,46544,12381,65875,40392,1820,43743,29052,18050,33777,18883,1
675474,Male,Others,Others,71,0,4,2,0,4,0,33055,69092,74382,6549,13764,4334,8632,46831,12597,11628,45500,47705,0
783205,Female,Graduate School,Single,58,1,1,0,4,4,0,15651,1717,77255,50149,70982,97840,29884,1969,541,39064,7779,13187,0
290866,Female,Graduate School,Single,32,3,4,-1,0,2,-1,32202,23538,85924,9203,15881,73046,47388,37739,37630,34424,47369,16970,0
359652,Male,Graduate School,Single,23,-1,1,1,0,-1,4,50187,41022,44116,57592,75676,80181,41063,43307,31983,33899,39908,7489,0
27985,Female,Others,Others,27,4,4,2,3,2,0,34265,37890,63213,55827,48942,62712,568,12628,9398,31247,19032,32177,1
409104,Male,University,Married,76,1,-1,4,3,2,2,38208,52680,84464,10928,7201,22900,41416,17018,24759,810,7824,31426,1
500899,Female,Others,Married,55,0,0,-1,1,3,1,37805,74336,45326,95295,23568,30107,310,2601,24105,55,14968,6744,0
392378,Male,Others,Others,45,3,2,0,2,4,1,39574,38407,68354,12457,30330,55660,34675,15639,40948,19907,45379,8801,0
249990,Male,High School,Single,69,0,2,0,0,0,-1,51360,22402,7087,36111,1816,41822,9899,25312,21118,23943,38153,10692,0
684659,Female,Graduate School,Single,35,4,4,0,4,3,2,98917,26224,47416,23587,32094,98831,3455,33375,13748,19046,49012,18867,1
116747,Male,University,Married,39,3,-1,0,3,-1,4,43938,62248,86629,58354,92678,23646,40100,39189,21073,3279,29757,46686,0
32036,Female,High School,Others,39,-1,2,3,2,0,2,88084,69286,65583,24312,81802,53400,4502,5258,42216,1533,47192,31226,0
266306,Female,High School,Others,43,1,4,4,4,4,1,47524,12820,42413,65045,17055,64979,43852,35833,14132,36779,15017,40252,1
750781,Male,Unknown,Single,31,-1,3,1,0,1,2,46515,99958,83580,5094,89849,47417,16964,7866,10943,17046,28332,15823,0
563634,Male,Graduate School,Single,79,3,4,1,2,0,4,87383,34837,96651,76994,17558,61038,6862,40021,20480,20229,6508,25927,0
385651,Male,University,Single,41,2,1,0,4,3,3,89852,82883,72466,37513,4235,62505,4055,30595,39919,30250,44927,108,1
298835,Female,University,Others,72,1,2,1,-1,3,0,70231,19978,80530,85736,98227,70210,40351,5570,31081,47403,11933,25101,1
639866,Female,University,Married,54,0,2,4,4,2,0,78173,12713,25838,69446,15161,869,27220,18569,36548,38735,12105,1498,0
290130,Male,Graduate School,Others,59,3,3,-1,4,4,1,78414,39431,60701,5572,52418,52800,18244,25572,8474,24291,44756,41909,1
693206,Male,University,Others,71,-1,0,-1,0,1,1,3886,30207,38034,36068,13547,41971,11876,43538,16255,12516,24960,31111,0
647696,Male,Others,Others,27,4,4,1,2,4,4,2771,70839,89875,8081,89032,26497,40186,7505,30888,15624,43522,47776,1
706761,Male,Others,Married,62,2,0,0,0,0,2,95183,5142,9559,86423,29908,94596,3291,1179,31608,39377,7536,21331,1
83728,Male,Graduate School,Single,64,4,4,2,0,1,4,58070,2755,56229,83872,45569,43311,27807,21086,9401,39048,22836,43354,1
508021,Male,University,Single,75,3,3,4,-1,4,-1,37672,65366,2408,26913,96188,81199,2943,31760,440,41199,2217,37685,0
584342,Male,Unknown,Others,47,0,0,0,4,2,1,45686,38342,22878,86616,53259,-230,12219,10112,45694,2004,16530,48773,1
179559,Female,Unknown,Others,70,-1,-1,3,2,1,1,46193,78229,17068,39378,55021,86482,42582,27807,32421,44729,28165,7428,0
412628,Female,Unknown,Married,43,1,3,2,1,1,1,79630,5121,45144,50896,73881,49105,26953,42292,49625,5434,18310,23245,1
615787,Male,Others,Married,58,2,4,4,3,0,4,84432,27304,60808,61189,1070,28000,23027,14416,40057,37014,3754,29581,0
716833,Male,Unknown,Single,78,3,1,3,0,1,4,90210,47294,98173,25084,88266,559,18274,19128,19163,36164,41039,33825,0
76553,Female,University,Others,40,3,1,1,0,2,2,43765,86994,26309,96240,71080,91609,29161,2260,5036,40338,29475,22696,1
539567,Male,University,Married,47,3,1,3,0,-1,3,45346,63902,31391,59681,32688,51598,48108,38888,48918,41312,6595,17752,0
279856,Female,Unknown,Married,73,3,4,1,0,-1,1,92095,98646,90025,67569,45611,43327,8471,3498,31657,4561,28113,24486,1
287961,Female,High School,Others,28,-1,2,3,3,3,3,23487,42704,54027,21418,21856,92659,33622,5478,20726,33831,17361,31889,0
719192,Male,Unknown,Others,57,1,3,2,1,-1,4,76111,88599,92243,41727,46574,5982,30530,5798,26517,47757,13866,14867,0
365760,Female,High School,Others,23,0,3,3,-1,0,2,82764,44258,88132,73860,16827,17824,5283,8097,12475,1395,38820,42631,0
409840,Female,Graduate School,Others,22,2,0,0,1,3,4,2924,33612,87647,31232,11699,97412,29676,49357,11547,52,19188,15605,0
432342,Male,Graduate School,Others,42,3,3,1,3,-1,-1,47469,45017,57974,65737,82695,8147,16781,15695,25132,19535,4390,32084,0
614955,Male,University,Others,26,4,3,-1,2,-1,0,93633,95081,81462,81168,72756,6078,15427,5380,38011,22054,9345,25503,0
702822,Female,Others,Married,59,3,0,3,-1,3,0,44938,22227,33971,7003,17676,84280,29099,18193,23417,35554,6012,3625,0
724036,Male,University,Others,60,1,3,1,-1,0,4,95045,57922,83855,25471,2703,84409,3503,25475,37110,14675,5883,47793,1
712175,Female,University,Single,56,1,3,-1,2,3,0,20265,64736,81671,61468,96193,64853,32617,41707,44437,33912,41572,21584,0
768315,Female,Others,Others,64,-1,-1,1,4,0,0,15918,81435,99415,53428,32593,97644,20854,31986,30032,2112,27506,41664,0
754271,Female,University,Single,44,-1,4,1,0,0,2,39345,70407,71812,23805,80547,36212,12063,32475,37822,13751,42770,12021,0
